id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
N_S_407,1256.00,N2TL_2,5.10,10.00,0.00,1706.00,TL2S_0,750.00,11.62,450.00,1528.50,300.00,1,0.00,321.97,0,tripinfo_N_S_407,standard_car,0.86,
S_N_436,1321.00,S2TL_2,5.10,10.00,0.00,1706.00,TL2N_0,750.00,11.87,385.00,1528.50,242.00,1,0.00,259.38,0,tripinfo_S_N_436,standard_car,0.88,
S_E_456,1364.00,S2TL_3,5.10,10.00,0.00,1706.00,TL2E_0,750.00,14.67,342.00,1503.93,214.00,1,0.00,239.73,0,tripinfo_S_E_456,standard_car,1.08,
N_W_509,1482.00,N2TL_1,5.10,10.00,0.00,1706.00,TL2W_1,750.00,15.17,224.00,1503.93,99.00,1,0.00,126.34,0,tripinfo_N_W_509,standard_car,1.12,
N_S_544,1544.00,N2TL_3,5.10,10.00,0.00,1706.00,TL2S_2,750.00,13.96,162.00,1528.50,36.00,1,0.00,52.89,0,tripinfo_N_S_544,standard_car,1.01,
N_S_560,1594.00,N2TL_1,5.10,10.00,0.00,1706.00,TL2S_1,750.00,13.05,112.00,1528.50,0.00,0,0.00,14.70,0,tripinfo_N_S_560,standard_car,1.13,
S_N_446,1338.00,S2TL_2,5.10,10.00,0.00,1707.00,TL2N_0,750.00,13.42,369.00,1528.50,234.00,1,0.00,260.38,0,tripinfo_S_N_446,standard_car,1.02,
S_N_466,1385.00,S2TL_0,5.10,10.00,0.00,1707.00,TL2N_2,750.00,13.54,322.00,1528.50,184.00,1,0.00,210.06,0,tripinfo_S_N_466,standard_car,0.99,
N_W_425,1299.00,N2TL_2,5.10,10.00,0.00,1708.00,TL2W_0,750.00,11.89,409.00,1503.93,264.00,1,0.00,284.20,0,tripinfo_N_W_425,standard_car,0.88,
N_S_491,1438.00,N2TL_2,5.10,10.00,0.00,1708.00,TL2S_0,750.00,12.92,270.00,1528.50,139.00,1,0.00,164.14,0,tripinfo_N_S_491,standard_car,1.04,
S_N_413,1274.00,S2TL_0,5.10,10.00,0.00,1709.00,TL2N_0,750.00,11.14,435.00,1528.50,282.00,1,0.00,297.45,0,tripinfo_S_N_413,standard_car,0.80,
S_N_445,1335.00,S2TL_0,5.10,10.00,0.00,1709.00,TL2N_1,750.00,13.08,374.00,1528.50,231.00,2,0.00,259.83,0,tripinfo_S_N_445,standard_car,0.97,
N_S_515,1491.00,N2TL_0,5.10,10.00,0.00,1709.00,TL2S_1,750.00,12.22,218.00,1528.50,81.00,1,0.00,96.55,0,tripinfo_N_S_515,standard_car,0.91,
S_N_475,1406.00,S2TL_2,5.10,10.00,0.00,1710.00,TL2N_1,750.00,13.22,304.00,1528.50,170.00,1,0.00,188.77,0,tripinfo_S_N_475,standard_car,0.96,
S_N_505,1468.00,S2TL_3,5.10,10.00,0.00,1710.00,TL2N_2,750.00,14.02,242.00,1528.50,115.00,1,0.00,133.10,0,tripinfo_S_N_505,standard_car,1.02,
N_S_549,1556.00,N2TL_2,5.10,10.00,0.00,1710.00,TL2S_1,750.00,13.14,154.00,1528.50,23.00,1,0.00,38.59,0,tripinfo_N_S_549,standard_car,0.96,
N_S_451,1352.00,N2TL_2,5.10,10.00,0.00,1711.00,TL2S_0,750.00,12.31,359.00,1528.50,213.00,1,0.00,234.27,0,tripinfo_N_S_451,standard_car,0.89,
S_N_461,1379.00,S2TL_0,5.10,10.00,0.00,1711.00,TL2N_0,750.00,12.79,332.00,1528.50,192.00,1,0.00,211.64,0,tripinfo_S_N_461,standard_car,0.92,
N_S_527,1531.00,N2TL_0,5.10,10.00,0.00,1711.00,TL2S_2,750.00,13.64,180.00,1528.50,49.00,1,0.00,70.84,0,tripinfo_N_S_527,standard_car,1.01,
S_N_534,1539.00,S2TL_0,5.10,10.00,0.00,1711.00,TL2N_3,750.00,14.11,172.00,1528.50,41.00,1,0.00,64.89,0,tripinfo_S_N_534,standard_car,1.04,
N_S_503,1466.00,N2TL_0,5.10,10.00,0.00,1712.00,TL2S_1,750.00,13.11,246.00,1528.50,105.00,1,0.00,130.10,0,tripinfo_N_S_503,standard_car,0.96,
S_N_513,1489.00,S2TL_1,5.10,10.00,0.00,1712.00,TL2N_2,750.00,14.67,223.00,1528.50,98.00,1,0.00,119.58,0,tripinfo_S_N_513,standard_car,1.07,
S_N_496,1447.00,S2TL_1,5.10,10.00,0.00,1713.00,TL2N_2,750.00,14.87,266.00,1528.50,138.00,1,0.00,166.13,0,tripinfo_S_N_496,standard_car,1.11,
N_S_502,1464.00,N2TL_2,5.10,10.00,0.00,1714.00,TL2S_0,750.00,12.71,250.00,1528.50,108.00,1,0.00,130.41,0,tripinfo_N_S_502,standard_car,0.93,
N_W_542,1543.00,N2TL_2,5.10,10.00,0.00,1714.00,TL2W_0,750.00,13.72,171.00,1503.93,39.00,1,0.00,63.34,0,tripinfo_N_W_542,standard_car,1.02,
S_N_478,1410.00,S2TL_3,5.10,10.00,0.00,1716.00,TL2N_0,750.00,11.77,306.00,1528.50,164.00,1,0.00,180.45,0,tripinfo_S_N_478,standard_car,0.88,
S_N_526,1528.00,S2TL_0,5.10,10.00,0.00,1716.00,TL2N_1,750.00,13.52,188.00,1528.50,57.00,1,0.00,76.91,0,tripinfo_S_N_526,standard_car,0.99,
S_N_563,1599.00,S2TL_3,5.10,10.00,0.00,1717.00,TL2N_2,750.00,13.74,118.00,1528.50,0.00,0,0.00,7.39,0,tripinfo_S_N_563,standard_car,1.00,
S_E_500,1461.00,S2TL_0,5.10,10.00,0.00,1718.00,TL2E_0,750.00,14.36,257.00,1503.93,124.00,1,0.00,154.08,0,tripinfo_S_E_500,standard_car,1.07,
S_N_501,1464.00,S2TL_2,5.10,10.00,0.00,1719.00,TL2N_1,750.00,12.52,255.00,1528.50,116.00,1,0.00,134.95,0,tripinfo_S_N_501,standard_car,0.92,
S_N_562,1598.00,S2TL_2,5.10,10.00,0.00,1719.00,TL2N_2,750.00,13.34,121.00,1528.50,0.00,0,0.00,10.19,0,tripinfo_S_N_562,standard_car,0.99,
S_N_434,1314.00,S2TL_1,5.10,10.00,0.00,1720.00,TL2N_0,750.00,10.58,406.00,1528.50,244.00,1,0.00,261.85,0,tripinfo_S_N_434,standard_car,0.76,
S_N_521,1520.00,S2TL_1,5.10,10.00,0.00,1721.00,TL2N_3,750.00,15.34,201.00,1528.50,70.00,1,0.00,101.01,0,tripinfo_S_N_521,standard_car,1.11,
S_N_554,1579.00,S2TL_0,5.10,10.00,0.00,1721.00,TL2N_2,750.00,12.24,142.00,1528.50,0.00,0,0.00,19.58,0,tripinfo_S_N_554,standard_car,0.90,
S_N_559,1591.00,S2TL_1,5.10,10.00,0.00,1721.00,TL2N_1,750.00,12.78,130.00,1528.50,0.00,0,0.00,11.31,0,tripinfo_S_N_559,standard_car,0.93,
S_N_448,1339.00,S2TL_0,5.10,10.00,0.00,1722.00,TL2N_0,750.00,11.74,383.00,1528.50,230.00,1,0.00,256.84,0,tripinfo_S_N_448,standard_car,0.88,
S_N_481,1415.00,S2TL_2,5.10,10.00,0.00,1724.00,TL2N_0,750.00,12.53,309.00,1528.50,169.00,1,0.00,202.88,0,tripinfo_S_N_481,standard_car,1.04,
S_N_561,1597.00,S2TL_1,5.10,10.00,0.00,1724.00,TL2N_1,750.00,12.77,127.00,1528.50,0.00,0,0.00,10.13,0,tripinfo_S_N_561,standard_car,0.95,
S_N_498,1451.00,S2TL_0,5.10,10.00,0.00,1725.00,TL2N_0,750.00,11.84,274.00,1528.50,136.00,1,0.00,179.86,0,tripinfo_S_N_498,standard_car,1.17,
